"rep","run","trial","bf_no_rvar","bf_rvar"
29,7,4,6.70211290414571e-09,24063010701.2421
29,7,5,7.73261317861657e-13,10696760722980398
29,7,6,7.09584771635704e-24,682694577.040402
29,7,7,1.63293477178666e-22,1274730111.72719
29,7,8,2.73905978869681e-19,60.1240037732942
29,7,9,1.48660093730749e-20,87360571813.4985
29,7,10,3.53816508465935e-21,8493791596.63905
29,7,11,1.02156976481929e-20,799824009.280709
29,7,12,5.90514914905745e-25,34141527857347.4
29,7,13,2.89298390563978e-16,179972.623889164
29,7,14,1.43100425589398e-16,45660.4611514002
29,7,15,1.15604888810419e-14,0.0505835112856439
29,7,16,1.56031714425452e-16,2.60605623577648e+20
29,7,17,1.07611830445096e-19,1322.12755520161
29,7,18,8.60201622833692e-28,31598510555870.4
29,7,19,1.87859631481542e-22,31433858319301.7
29,7,20,5.35446480640254e-26,38.1051715595537
30,7,1,2.10025191596818e-24,75533631436676.8
30,7,2,1.08538837563411e-15,44445173186861.8
30,7,3,8.21601350021866e-27,3187627059294196736
30,7,4,5.03104157550357e-12,302269853579041408
30,7,5,4.88851860029133e-14,2.57309772938119e+25
30,7,6,4.35449074801491e-28,4787105202827.34
30,7,7,5.53820550277926e-23,80095061993478.8
30,7,8,1.57925758031109e-17,157.143847675386
30,7,9,3.06010692770663e-21,2.459509500269e+19
30,7,10,7.54131617699847e-24,8.49749292170805e+23
30,7,11,1.86002190479238e-15,2862464507458542
30,7,12,1.33103488380527e-28,1709136008020877
30,7,13,2.58125847780567e-17,30060713.1898145
30,7,14,2.60996463197028e-29,201511845.84187
30,7,15,1.16300173316781e-20,216.996527607046
30,7,16,5.88842400258587e-17,65162392267471192064
30,7,17,3.99563234230145e-22,20974371975205.2
30,7,18,6.24482069864151e-25,80410219799421760
30,7,19,1.0655699974214e-22,1.09746787295868e+23
30,7,20,1.05648839881398e-27,62141.3163852558
31,7,1,3.66233439585676e-15,59881696375779248
31,7,2,2.90238279144478e-13,4168635990.67513
31,7,3,6.97341570280495e-19,1061223336242253568
31,7,4,1.67828419515827e-15,7645028596558519
31,7,5,5.55661016424508e-09,49803737041511680
31,7,6,2.3526507697256e-28,4380598.09732408
31,7,7,1.34208838391832e-24,14589947727053.1
31,7,8,1.13071014585606e-21,0.88912343204044
31,7,9,2.82306559531448e-17,20541369028894904
31,7,10,4.67447094639309e-19,3158118284937.53
31,7,11,1.30431457598071e-14,3360810609025.26
31,7,12,9.577328653734e-20,23764981528148
31,7,13,2.137953159978e-16,1347264755721.64
31,7,14,6.23588975562391e-20,41717602175.1926
31,7,15,2.36285358503657e-22,8.01855329770802
31,7,16,1.71780433063439e-16,3.55834879821918e+20
31,7,17,4.72013267180707e-17,1963.04592019117
31,7,18,1.2049716612774e-24,3595954805506129
31,7,19,4.60348450524058e-23,45717176082425536
31,7,20,1.21077058967804e-18,1033.90916362677
32,7,1,1.07594333820824e-22,21092194084462.6
32,7,2,3.18545578405192e-15,28078603382707.5
32,7,3,6.15401346146427e-21,1403687113.07768
32,7,4,4.72874147476633e-15,98866749980036612096
32,7,5,3.49226208798489e-10,3.77504331905718e+22
32,7,6,6.02106819667382e-26,43555028.4049178
32,7,7,3.26266437274605e-21,1098581152.08195
32,7,8,1.04809911433467e-15,0.0104104672388051
32,7,9,1.61503471451611e-19,1922370222075405
32,7,10,1.08664230977685e-19,68844963220.1895
32,7,11,1.28819521865877e-15,199045134.134972
32,7,12,7.25974094158447e-23,974032553.489771
32,7,13,1.99490731817349e-15,45984.2289177329
32,7,14,7.27426203956924e-28,259913.886236621
32,7,15,6.31033366855061e-18,16.7279473969516
32,7,16,6.72315813605925e-16,11136249466349056
32,7,17,4.15432916739523e-14,0.488463126054533
32,7,18,5.36318686778664e-21,377019564730703
32,7,19,1.53141010327072e-22,1480855852285.4
32,7,20,2.27415449202237e-19,240760.88161261
33,7,1,4.81266573244983e-20,112169877846.319
33,7,2,9.10865627071454e-15,2758767384.23949
33,7,3,7.69951567248351e-22,8880307549172.1
33,7,4,2.51470722698718e-18,16654799517232.6
33,7,5,2.53890450124817e-12,41375897524.6713
33,7,6,2.38947983775639e-26,2131887.14523582
33,7,7,1.06476782540718e-21,21658.2737845023
33,7,8,1.4203167638225e-19,300496.011812492
33,7,9,3.74689408649179e-21,244925424.527834
33,7,10,1.41518417240917e-19,249302147845498
33,7,11,1.13365466756744e-21,502138554786776192
33,7,12,2.13025579938073e-26,300583039.030712
33,7,13,2.52611278773035e-19,14094136510840.3
33,7,14,1.55397642231573e-25,1933061.20989499
33,7,15,4.983405340739e-20,0.0861863274780635
33,7,16,1.41261972782055e-10,2333857831643393024
33,7,17,4.30896847091235e-19,489.043029086703
33,7,18,5.75628883521166e-26,3548798387117
33,7,19,3.55486751969893e-27,17559060.6769796
33,7,20,1.49739174836145e-20,775.825194547252
34,7,1,3.83766359554157e-26,60894284473854558208
34,7,2,3.52813575552582e-19,25893473711.1263
34,7,3,2.12217956371026e-25,866712839356872
34,7,4,1.57828702210213e-15,26495726016224528
34,7,5,1.67590027468253e-11,90457160441081520
34,7,6,3.3119280970509e-28,3617211507.54364
34,7,7,6.16356330856911e-27,349369663788.577
34,7,8,2.91230261531341e-19,1.45667006853539
34,7,9,2.51381153245248e-19,98113100395567
34,7,10,7.56119281963184e-21,2401016905829.38
34,7,11,1.36321820987204e-18,53307040633.6174
34,7,12,6.30426045731064e-26,1352157642556266
34,7,13,1.0229776596286e-19,1900.7657156614
34,7,14,8.38620945490945e-22,3409427921770618
34,7,15,9.04143019915883e-17,6.05957382846922
34,7,16,4.64412414464788e-22,6.79426326150674e+21
34,7,17,1.12314983948843e-22,0.167281048172268
34,7,18,5.65169450447715e-25,91616387252935904
34,7,19,7.38272233275123e-22,75232054681389
34,7,20,4.78794697119956e-23,53450605776110.6
35,7,1,1.81624438529981e-22,46753051235421.3
35,7,2,3.22707265167683e-14,286990838.919435
35,7,3,7.1407553918475e-21,833842422135522
35,7,4,2.8400972173438e-12,2735231933453.66
35,7,5,0.000474922629708835,2.63006104383497e+21
35,7,6,1.83294269712829e-24,17717310.1276554
35,7,7,1.37790978614017e-20,939988171.078402
35,7,8,3.82148217691295e-13,35280.7781896688
35,7,9,1.82952741470607e-16,528591532942078784
35,7,10,6.00402052980245e-23,553389137276.824
35,7,11,4.59365779936259e-18,2210902636.52793
35,7,12,3.16392270577405e-19,283497259117830
35,7,13,4.85871894592341e-16,504154.345526198
35,7,14,1.46647147195935e-22,37039.3856149427
35,7,15,1.51952534533771e-15,1200.74097689537
35,7,16,1.94880133850097e-16,9.88901800093308e+22
35,7,17,3.29660622800436e-16,331.305186441389
35,7,18,2.29362425603231e-21,2.04731262700273e+22
35,7,19,4.07142655929492e-23,416208716728217
35,7,20,6.56601253591327e-21,69318.7428026268
36,7,1,4.61010339815598e-22,88237405354.1281
36,7,2,3.48190258589986e-14,1999095064.08419
36,7,3,2.64141849016484e-19,202143102752.739
36,7,4,9.57610694715117e-09,77432085374236608
36,7,5,3.21865964447309e-12,2068257022997090
36,7,6,1.55936962107963e-22,1213137984987.14
36,7,7,1.4954360933132e-19,22869794524813.6
36,7,8,1.45926561180435e-22,458.646532602661
36,7,9,2.65104562170956e-19,86538628980753888
36,7,10,4.68879357936917e-16,491040683416611
36,7,11,2.21523921604546e-16,149183052702302
36,7,12,6.82043555410768e-21,24783569177629572
36,7,13,5.91952260268941e-19,10819.9996115074
36,7,14,4.67570465159033e-28,18595271.1001398
36,7,15,2.17313625481274e-19,0.0185744873106666
36,7,16,1.07858189252055e-12,1.14995280845035e+26
36,7,17,7.90582931730057e-22,478.302173220518
36,7,18,2.89554802800073e-25,215834488287402
36,7,19,3.47748510132645e-22,1111939415916398720
36,7,20,1.70924211556433e-21,2145.2696129086
37,7,1,3.1121869540115e-23,394247442.244533
37,7,2,1.34637329177153e-17,45020.8578240773
37,7,3,1.44097924461359e-25,18389929454.2109
37,7,4,6.13553609645894e-12,54864305225.6941
37,7,5,9.41774598596138e-12,55063716378494008
37,7,6,1.08496628440104e-27,682107.064742049
37,7,7,2.71990462601164e-24,77472197.771877
37,7,8,2.90435299188006e-22,1.31152009101278
37,7,9,9.93970838877831e-18,25428153630.5086
37,7,10,9.72869363278666e-21,427548552.470696
37,7,11,2.58942352655046e-16,8685254562517392384
37,7,12,9.34428903046449e-24,5781317910181.48
37,7,13,2.64352483787596e-23,204256468.920324
37,7,14,4.45064262306675e-25,2055379144.64223
37,7,15,2.05313132486323e-21,0.00612427366433521
37,7,16,3.85950080810665e-20,7495339496472307712
37,7,17,2.91511138844115e-21,13.6566217780541
37,7,18,6.49726050779996e-23,15440636865.9439
37,7,19,4.55280546908607e-20,4135690386.92384
37,7,20,3.36513251562329e-22,51610.1302281008
38,7,1,6.7039457708537e-18,161262277.326324
38,7,2,9.16510145539044e-18,10918.6759194801
38,7,3,7.51870266522687e-25,271004896.822184
38,7,4,1.31972609273887e-14,496332280.27059
38,7,5,1.54540739381441e-14,7653275556846103
38,7,6,8.31204973144558e-25,26493100366.0045
38,7,7,1.87922856067685e-14,112253.877209319
38,7,8,6.70922470859879e-22,0.00032570044111232
38,7,9,6.1432792103838e-18,15544612409.5427
38,7,10,8.75595889949362e-16,97440200757.5277
38,7,11,1.90592009835561e-14,16936261724.7175
38,7,12,2.94448541520198e-23,4040149623877.54
38,7,13,6.08171964778242e-22,3390.9905325348
38,7,14,1.03898308401197e-25,32.9670459205658
38,7,15,3.95818883207267e-15,5.3257862151488
38,7,16,3.29947352535317e-14,7258315518591091
38,7,17,1.12549746696858e-17,0.435565530861633
38,7,18,2.96736568369536e-25,649091708648.184
38,7,19,1.79253297009023e-21,3385201991.64302
38,7,20,3.42967899099918e-22,0.223129633027024
39,7,1,2.60256478218463e-26,4266516985479.8
39,7,2,1.15918219863122e-14,181262.14160085
39,7,3,2.24481968240706e-19,2094420520493.87
39,7,4,1.21385785954824e-10,3060276148769.34
39,7,5,8.38962196977888e-09,1.46705345472099e+22
39,7,6,5.32444087122083e-30,1001285785060.76
39,7,7,4.62678339160165e-21,172862092.87876
39,7,8,4.72085432181356e-23,2347.31095257789
39,7,9,1.18968450341184e-17,52118183715565.7
39,7,10,4.27051960842976e-17,10553521370.4064
39,7,11,1.70693901868135e-19,15243434194.9374
39,7,12,3.88548918141278e-26,6456387295618618368
39,7,13,2.55013974179795e-15,800365149.671094
39,7,14,1.90502640020183e-24,1095.45950302093
39,7,15,2.82293449511729e-22,0.949883885935973
39,7,16,4.40726250711272e-15,5.40554971713315e+21
39,7,17,3.11908139785548e-18,192.472638721726
39,7,18,8.71575901979463e-21,1529607192683660
39,7,19,4.50175351590504e-32,2229234835251741
39,7,20,3.77321680912335e-25,99358.9306541477
40,7,1,1.33141583579842e-22,8343069271879.85
40,7,2,1.36948506718333e-17,1433935689828491
40,7,3,9.12208090380042e-23,935831206693.216
40,7,4,1.54515834824861e-15,2165740730351858944
40,7,5,5.16722141974757e-12,1.08147962200055e+21
40,7,6,4.09163381909989e-27,89292.0810354902
40,7,7,2.63810647825924e-24,5164852087483.45
40,7,8,1.90943049430041e-16,0.0129463063258042
40,7,9,1.48951133859485e-20,70519341299591104
40,7,10,6.5231871668393e-21,2483476441368626
40,7,11,1.31945214945048e-18,11857022724679.5
40,7,12,2.41546933695037e-23,39013730157.2287
40,7,13,4.34933680149913e-17,7447973.52205714
40,7,14,2.46167588502069e-25,536982989210.189
40,7,15,4.83835794322196e-18,11.6997936351497
40,7,16,3.83769861364482e-17,4389466651965632512
40,7,17,1.85382651651707e-17,502156.799964768
40,7,18,6.38160118860284e-22,15294634086922932
40,7,19,3.47303096671129e-22,44366295858146672
40,7,20,1.29949432525865e-23,229431.789174986
41,7,1,1.09972356721528e-28,351131912151396
41,7,2,2.17711217318523e-17,431772033.059693
41,7,3,1.41249505012223e-19,120505207956900
41,7,4,3.47915179327609e-11,32461206575324639232
41,7,5,2.02564299093418e-09,6.76329354758157e+25
41,7,6,5.81797203915777e-32,11015912239772.6
41,7,7,5.33825103948205e-20,31411511.6757618
41,7,8,2.10681538233342e-20,556.612717755174
41,7,9,8.21396029795815e-26,6565265748305.57
41,7,10,9.23406939503231e-19,66375472055.7189
41,7,11,1.54375041668588e-15,364619556.4883
41,7,12,5.95518139200738e-28,135687840668752560
41,7,13,3.86138321723593e-15,155790155902.965
41,7,14,9.6807227670867e-27,474748.864318881
41,7,15,6.41995246852779e-20,11.0625510160449
41,7,16,4.73282320406528e-16,11720432826888263680
41,7,17,3.64048429333183e-19,13.6696120466605
41,7,18,6.93041659327295e-25,65126343368142000
41,7,19,3.56816701023572e-26,331674679591928
41,7,20,1.89650359405665e-21,162576837.897233
42,7,1,3.26698901647275e-25,592472134776520
42,7,2,1.18056474687056e-14,4320256647405.12
42,7,3,1.28274238177592e-21,62093210922354.2
42,7,4,2.18489010518373e-17,17651828826565582
42,7,5,2.24027709256782e-11,1.42432384229258e+22
42,7,6,3.77004660928581e-30,4057954437202.78
42,7,7,1.60011404836482e-23,209742668603.03
42,7,8,1.4944475962926e-19,0.819223007510309
42,7,9,8.26619051940147e-22,1072364908222393216
42,7,10,3.67408740585779e-23,11140025769842.2
42,7,11,8.46461154203463e-17,6432748996982029
42,7,12,2.55240065882779e-28,1386519333725845
42,7,13,1.41566175924337e-16,333756305.035203
42,7,14,7.7728438295818e-31,4565202991.48089
42,7,15,1.30681248912915e-20,247.116654066518
42,7,16,8.33683200717585e-16,2.92886490781728e+21
42,7,17,3.79256391966122e-22,1197.21470582597
42,7,18,3.63716856070272e-24,69141298811217568
42,7,19,9.83074817063744e-26,808815535780048256
42,7,20,1.69901602220494e-23,239478.870048245
43,7,1,3.33223373168050e-21,338467742967070
43,7,2,3.94752627342274e-17,387688547295923
43,7,3,8.8339853648042e-20,98257432763522.6
43,7,4,3.49685269231186e-16,2.06124777451624e+20
43,7,5,5.44409918188869e-09,7.94203511482503e+25
43,7,6,1.00864638437739e-28,892336773.712775
43,7,7,9.98293191805429e-23,2982726486148.27
43,7,8,6.43303923838993e-18,0.0418677698993047
43,7,9,2.3171859901479e-22,5590326166852820992
43,7,10,2.48308345024021e-19,14748006822160.7
43,7,11,3.93784192557247e-16,3473549822.40325
43,7,12,6.30574630582732e-22,245399180301.176
43,7,13,1.26167247217238e-14,380892890.713274
43,7,14,7.18397466624511e-27,40196018.9250006
43,7,15,9.56748092480722e-19,15.0028726737095
43,7,16,1.14537555590913e-16,1.2127413586722e+19
43,7,17,1.13052054175701e-17,689.446955188701
43,7,18,1.11324074657679e-21,18375503537341256
43,7,19,2.44357935597706e-24,7179359741646503
43,7,20,2.02130397664122e-23,1927.50624902427
44,7,1,4.91184553222066e-25,3307113045863.45
44,7,2,6.57826281552436e-11,51344707223929784
44,7,3,2.35638268019122e-19,10454035229534782
44,7,4,1.02159989619584e-18,330353387889473984
44,7,5,5.09479967690694e-11,177379818847263520
44,7,6,8.93635208041689e-27,2766816573.18357
44,7,7,3.40867767257992e-23,14684749153.8461
44,7,8,7.1888825156208e-18,32.7169009388549
44,7,9,4.76613068206325e-21,2108643759911508480
44,7,10,7.40254164398583e-19,2106658181952268
44,7,11,1.57197572281388e-17,1022518793907.1
44,7,12,1.28301122726925e-23,8653487329788.06
44,7,13,2.14369508003355e-14,29783.576966296
44,7,14,9.05328619642329e-28,11681.4402822914
44,7,15,1.56501341669192e-13,35.4759633632432
44,7,16,2.81140758219057e-06,2.53793898908831e+20
44,7,17,3.08031132851464e-15,61907.0257748362
44,7,18,7.17124822861557e-22,275118640892929248
44,7,19,2.77671183021831e-26,14292935264262
44,7,20,7.87014457432624e-20,3.43023873255747
45,7,1,1.80337839729415e-21,9738276278989450
45,7,2,1.47254888006804e-14,114116910.610587
45,7,3,6.04391647290097e-23,536686775101452
45,7,4,3.30038993334505e-14,3451151814781.76
45,7,5,5.15431871326389e-15,1265706237436312320
45,7,6,1.48903979703763e-28,1185746141.86985
45,7,7,2.9729406439846e-19,3585470489.98524
45,7,8,1.0566786768982e-22,0.32009318339752
45,7,9,5.18542008364289e-16,81425407055.465
45,7,10,1.59764912589372e-15,6464269908981076
45,7,11,1.18956754192092e-12,267505777220623360
45,7,12,3.92169251078962e-23,198700127579114
45,7,13,2.18055519285174e-19,99653278.6723972
45,7,14,6.51041642787138e-23,59790154698.5139
45,7,15,1.77414546632766e-23,8.22123491590757
45,7,16,1.30891886532301e-17,252202366622526
45,7,17,6.32737015556705e-18,107031.288252835
45,7,18,6.14879815049534e-22,24003730798710388
45,7,19,2.53535352955761e-21,1577294465004138496
45,7,20,2.9655232685176e-23,3871714.33843314
46,7,1,7.17231379423126e-25,1279220886729715968
46,7,2,5.34965470187249e-19,10802982236875.3
46,7,3,4.1705192671765e-23,24058300071308760
46,7,4,3.89408240391368e-18,44975885328379120
46,7,5,2.8377323267067e-10,7.96120987196042e+26
46,7,6,2.97226851661296e-30,428905827631623
46,7,7,2.82218999042249e-27,516374236265.511
46,7,8,1.38382129117636e-22,1279539.44904466
46,7,9,3.26516780324448e-22,46824336621405454336
46,7,10,6.90806112904856e-18,1.5293515454347e+22
46,7,11,5.05347443161627e-15,5968161749316604
46,7,12,1.68726994117269e-27,33761424391923589120
46,7,13,8.38276655559225e-19,16195287304.8954
46,7,14,1.82423206845675e-28,10343344.2668365
46,7,15,3.45769465960045e-20,671.119483356366
46,7,16,1.69614533401451e-15,3857512555031194112
46,7,17,6.67346153411057e-20,1110166.51534283
46,7,18,1.25197553061493e-22,2.0582921826699e+19
46,7,19,7.49833725188807e-30,77816463075947659264
46,7,20,1.07353130288809e-26,473279864859.608
47,7,1,7.32339118395933e-20,4509903518456.56
47,7,2,6.92604590422714e-11,17856614.2990765
47,7,3,5.59545888531461e-21,5419477048955.26
47,7,4,5.54825885389e-14,627908490239465
47,7,5,4.22342845578433e-08,973000184399574
47,7,6,6.65161561456047e-21,387459398.673943
47,7,7,1.70545480446399e-19,8580487508.86417
47,7,8,1.18840886949071e-19,0.000513617109953431
47,7,9,7.96406673082625e-14,47738537665016.2
47,7,10,8.48979787298704e-17,1410493402.27986
47,7,11,1.22035368099672e-16,1569623.24718376
47,7,12,2.06081195131477e-19,1360167057014.39
47,7,13,2.71491034590863e-13,3395109.89364594
47,7,14,8.53480950555675e-24,6316067933.83619
47,7,15,4.46174639079363e-18,1.79663151702847
47,7,16,7.18956877208749e-16,518137506501948992
47,7,17,2.69577889465326e-14,269.161348154009
47,7,18,6.10212475292233e-23,177198660240508
47,7,19,5.44177766506578e-27,73272326410.0092
47,7,20,2.22771865394898e-23,1283.93019248076
48,7,1,1.78859718181352e-21,4516885568026.4
48,7,2,1.96229305611849e-14,6179150555.85598
48,7,3,8.03511420834337e-20,753429485.260665
48,7,4,1.33958005837937e-14,2292241606854270
48,7,5,4.32806917439394e-13,3.27768059433817e+23
48,7,6,5.15909633391498e-27,110585157747.496
48,7,7,6.65718548761703e-20,48583567777.2487
48,7,8,7.66929496359055e-20,0.00363729255992021
48,7,9,2.61838775887254e-22,40126884981910056
48,7,10,2.30095721135332e-19,15582635145406.2
48,7,11,2.33614864457735e-14,143516830812.959
48,7,12,4.89097694986022e-24,767845785065564
48,7,13,4.55814986311572e-18,77935.4701685582
48,7,14,4.30179941449237e-28,1261.16752518074
48,7,15,1.94717348791863e-18,120.752665526888
48,7,16,3.69506609839689e-14,4.11914621499789e+21
48,7,17,1.03852732681546e-19,3.50604786612644
48,7,18,3.39249953549724e-25,2948639827917250
48,7,19,8.55743227500307e-20,535782176041548352
48,7,20,6.32273766949318e-23,26.3883624045145
49,7,1,6.00156533992618e-20,1236879019702344960
49,7,2,7.06234072020075e-16,1304708513418.07
49,7,3,1.61162107980423e-17,31287690508155456
49,7,4,4.59242526261848e-10,3787390433333904384
49,7,5,2.45554799137334e-13,350924072661537344
49,7,6,2.17302308828043e-23,41839719052629640
49,7,7,2.11994890711215e-15,2996629689288.29
49,7,8,1.14297083505356e-12,0.0424835195329218
49,7,9,3.78572185984444e-16,959283930197789
49,7,10,1.88791029146399e-20,126862132128852
49,7,11,1.49679738568484e-14,1017719651.31913
49,7,12,2.13950180814127e-24,3624809789232645
49,7,13,8.08728173871299e-14,2532910.44730595
49,7,14,3.36448983002748e-27,21764.5578229071
49,7,15,1.06384789757215e-21,9674.43393488801
49,7,16,7.56337803218442e-14,3.59709998339512e+21
49,7,17,2.24589440919817e-19,384373.358575203
49,7,18,1.66922605285195e-24,468101328325050
49,7,19,5.40157268852909e-22,3.30396283202795e+21
49,7,20,9.85973629412918e-21,1302.60272285444
50,7,1,1.76636160865784e-23,1838783241.88553
50,7,2,4.70511455452129e-21,18363201352.1621
50,7,3,9.74109653287515e-27,2683239968684.14
